smiles,occurrence
C1CC[C@H]2CNCC[C@H]2N1,19
C1=NCN=C1,19
C1NCCCc2[nH]cnc21,19
c1cc2cnccn2n1,19
c1cc2c(n1)CCCC2,19
c1c[n-]cn1,19
C1CC[C@H]2CNCCC2C1,19
C1C[C@@H]2CCCC[NH+]2C1,19
C1Cc2ccccc2CC1,19
C1CN[C@H]2CCC[C@H]2C1,18
c1ccn2nnnc2c1,18
C1CC[C@H](C2OCCO2)NC1,18
C1CSCSC1,18
c1ccc2sc[n+]c2c1,18
CCCC[NH3+],18
c1ccc2c(c1)CNCC2,18
c1ccn(-n2cnnc2)c1,18
C1CCNC=N1,18
c1[nH]nc2c1C[NH+]CC2,18
C1CNSNC1,18
C1CC[C@H]2NCC[C@@H]2C1,18
c1cc2n(n1)CCCO2,18
C1C=CCO1,18
C1CCC2(CC1)NCCO2,18
c1cc2c(cc3cnncn32)s1,18
c1ccc2[nH+]cncc2c1,18
C1CCCc2ncccc21,18
C=N/CC,18
C1=CO[C@H]2N=NC=C2C1,18
C1NCN=C2N=NC=C12,18
C1NCCn2c1cc1occc12,18
C1NC[C@H]2C[NH2+]C[C@H]12,18
C1c2ccccc2-c2ccccc21,18
C1CNC=NN1,18
C1N=CN=C2SCC(c3ccccc3)=C12,18
C1CNC[C@H]2CCC[NH+]2C1,18
c1ncc2c(n1)CNC2,18
C1CC[C@@H]2CNCCC2C1,18
C/C=N,18
C1NC[C@@H]2C3c4ccccc4C(c4ccccc43)[C@@H]12,18
N#CS,18
c1ccc(C2=NNCO2)cc1,18
C1CC(c2ccccc2)=NN1,18
C1CNCc2ccccc2N1,18
C1CCCc2nncc21,17
C1NC[C@@]23C=C[C@@H](C[C@@H]12)O3,17
C1CSN1,17
c1ccc2c(c1)sc1nncn12,17
CCCS,17
c1cc2c(cc3cnncn32)o1,17
c1ccc2c(c1)C[NH2+]CCN2,17
c1ccc2c(c1)ncn1cnnc21,17
C1NC[C@@H]2C[NH2+]C[C@@H]12,17
C1NC[C@]23C=C[C@H](C[C@@H]12)O3,17
c1ccc([C@H]2NCCc3ccccc32)cc1,17
c1cnc2cc3c(cc2c1)OCO3,17
C1=Nc2ccnn2CC1,17
c1nc2c(s1)C[NH+]CC2,17
C1N[C@@H]2CSC[C@H]2N1,17
C1COC=N1,17
c1cc2nc3ccncc3cc2cn1,17
c1nc2c(c[nH]1)CNCC2,17
C1C[C@H]2OCC[C@H]2O1,17
c1ccc(C2=Nn3cnnc3SC2)cc1,17
C1CC[C@@H]2[NH+]CC[C@H]2C1,17
c1ncc2scnc2n1,17
C1=CSCCO1,17
c1cn[nH]cn1,17
c1coc2cc3c(cc2c1)CCC3,17
C1C[C@@H](c2ccccc2)c2c[nH]cnc2N1,17
C1C=CNCN1,17
C1CC2CN[C@@H](C1)C2,17
c1nc2ncncc2[nH]1,17
C1CSC2=NC=CCN12,16
C1=NCSC1,16
c1[nH]nc2c1CNCC2,16
C1CC[NH+]2CCCC[C@H]2C1,16
C1NCCC[C@]12CC[NH+]C2,16
C1CCC([C@@H]2CC2)CC1,16
c1cnn2ccnc2c1,16
C1=[NH+]CCC1,16
C1NCN2CCOC[C@@H]12,16
c1ccc1,16
c1ccc2c(c1)NCS2,16
c1ccc2[n+]cccc2c1,16
C1CC2(CCNCC2)C1,16
c1ccc2n[nH]cc2c1,16
c1cnc2nc[n-]c2c1,16
[N-]=[N+]=N,16
C1C[NH+]C[C@@]2(C1)CCNC2,16
C1NCC2CC[C@H]1C2,16
CC=O,16
c1cnc2c(c1)NCCS2,16
C1CCn2ncnc2N1,16
c1nnc2n1CC[NH+]C2,16
c1ccc([C@@H]2NCCn3cccc32)cc1,16
C1=[NH+]CCCCC1,16
C1CCCCCCN1,16
c1ccc2c(c1)OCc1cnnc1-2,16
c1ccc2c(c1)ncc1cccn12,16
CCCBr,16
C1N[C@@]2(CNc3ccccc32)c2cc3ccccc3oc21,16
C1C=CCC=C1,16
c1nc2cnnc2cn1,16
C=[NH+],16
C1C[NH+]=c2ccccc2=[NH+]1,16
C1N=CN=C2S[C@H]3CCCCC3=C12,16
C=N\O,16
C1CC2(CC[NH+]CC2)CN1,16
c1cnc2nncc2n1,16
C1CC[C@@H]2CCCC[C@@H]2C1,16
C1CC[C@@H]2[NH+]CCC[C@H]2C1,16
C1C[NH+][C@H]2CCNC[C@H]2C1,16
c1ccc([C@H]2NCCn3cccc32)cc1,16
C1C[C@H]2CC[C@@H](C[NH+]1)N2,16
c1ccc2c(c1)OCc1ccsc1-2,16
C1CCC2Sc3ccccc3N12,16
c1ccc2c(c1)C1CCC2c2ccccc21,16
c1ccc2c(c1)CCc1ccsc1-2,16
c1cnc2ccon2c1,16
c1ccc2c(c1)CCC1(CCC1)O2,16
c1cc2n(n1)CC[NH2+]C2,15
c1ccc2c(c1)OCc1cnoc1-2,15
c1nc2c(c[nH+]1)CCCN2,15
C1NCNCN1,15
C1Nc2ccccc2N2CCCC[C@@H]12,15
c1nc2c([nH+]1)CNCC2,15
C1CC[C@H]2OCCN[C@@H]2C1,15
C1NCCN2C[C@H]3[NH+]=c4ccccc4=C3C[C@@H]12,15
c1cnc2nc3ccccn3cc2c1,15
C1CC[C@H]2CNC[C@@H]2C1,15
c1cn2c([nH+]1)CNCC2,15
C1=CN=[NH+]C1,15
C1c2ccccc2[C@@H]2SCCN12,15
c1cc2c(cn1)COCC2,15
C1CCCc2c1cnc1ccnn21,15
c1nc2c3cnnc3ncn2n1,15
C1NCCN2C[C@@H]3[NH+]=c4ccccc4=C3C[C@@H]12,15
c1ccc2c(c1)nc1n2CCNC1,15
c1nc2cnncc2s1,15
c1ccc2cc3ccccc3cc2c1,15
c1ccc2c(c1)NC1(CCNCC1)c1cccn1-2,15
c1ccc2c[nH+]ncc2c1,15
C1CC[C@@H]2[NH+]CC[C@@H]2C1,15
C1CC2(CN1)CCCCC2,15
c1c[nH]c2cc3c(cc2c1)OCCO3,15
c1ccc2c(c1)nc1cncnc12,15
c1cnc2ncncc2n1,15
c1cn2c(n1)CCCC2,15
C1CC[NH+]2CCCC[C@@H]2C1,15
c1ncc2c([nH+]1)CNCC2,15
C1NC[C@H]2C[NH2+]C[C@@H]12,15
c1ccc2c(c1)nc1n2CCN1,15
c1ncc2c(nc3n2CCN3)n1,15
c1cc2cc3c(cc2o1)CCC3,15
C1CCC2(C1)CNCCO2,15
COCO,15
c1cn2c(nn1)NCC2,14
C1CCCC2=C1CC=N2,14
c1ccn2ccc[nH+]c2c1,14
C1=CNCC1,14
C1=C[C@H]2C[C@@H](C1)C2,14
c1ncc2ccnc2n1,14
C1CN[C@@H]2CCC[C@H]2C1,14
C1=C[C@H](c2ccccc2)c2cnccc2O1,14
c1ccc2c(c1)ccc1occcc12,14
C1=COCC1,14
c1ccc2nocc2c1,14
c1ccc2c(c1)NCC21CCCC1,14
C1CC[C@@H]2C[NH+]CCC2C1,14
C1CCCc2nccc21,14
C1NCN2CCC[C@H]12,14
C1=C[C@@H](c2ccccc2)c2ccccc2O1,14
c1cc2c(s1)COCC2,14
C1=Nc2nncc2[C@H](c2ccccc2)C1,14
C1C=C(c2ccccc2)CN1,14
CCC[NH+],14
c1cnc2cc[nH]n2c1,14
C1CNCCCC1,14
c1cc2cn3c(nc2s1)CCCCC3,14
c1nc2c3c4c(sc3ncn2n1)CCCC4,14
c1ncc2ncoc2n1,14
C1=C[C@H](c2ccccc2)c2cn[nH]c2O1,14
C1NC[C@@]2(CCOc3ccccc32)N1,14
C1=CSc2ccccc2N1,14
C1=NN=C(c2cccs2)C1,14
C1C=CCc2ccccc21,14
C1COC2(CCOCC2)CN1,14
c1ccc2nc3nncc3cc2c1,14
C1=[NH+]CCCC1,14
C1NCNN1,14
CCCCCS,14
c1ccn2c(c1)CCNCC2,14
c1cc2nc[nH]c2cn1,14
C1CC2(CN1)OCCO2,14
c1ncc2sccc2[nH]1,14
c1cc2c(s1)C[NH2+]CC2,14
C1COC(c2ccccc2)=C1,14
C1NC[C@H]2C3c4ccccc4C(c4ccccc43)[C@@H]12,14
c1nnc2nnncc12,14
c1cc2[nH]ncc2cn1,13
C1NCCn2c1nc1ccccc12,13
C1=Cc2ccccc2NC1,13
c1cc2c(cn1)CNCC2,13
C1N=NCN2NC(c3ccccc3)=C[C@H]12,13
C1=CNNC1,13
C1NC[C@H]2[C@@H]1[C@H]1C=C[C@@H]2[C@H]2C[C@@H]12,13
C1CC[C@]2(CCC[NH+]C2)CN1,13
CN=[N+]=[N-],13
C1NC[C@]2(CCOc3ccccc32)N1,13
C1=CC[C@H]2CNC[C@@H]2C1,13
C1Cc2cc3c(cc2O1)OCNC3,13
C1=CN=CCC1,13
c1ccc2nc3n(cc2c1)CCC3,13
N=O,13
C1C[C@@H]2CC[C@H](C[NH+]1)N2,13
c1nc2nncc2[nH]1,13
C1CSC2(CCNCC2)N1,13
C1OC2CCC1C2,13
c1ccc2cn[nH]cc2c1,13
c1cc2n(n1)CC[NH+]C2,13
c1cc2c3c(c1)cccn3CC2,13
c1cnc2[nH+]cncc2c1,13
C1C[C@H](c2ccccc2)c2cncnc2N1,13
c1nncc2nocc12,13
c1ccc2nc3n(cc2c1)CCCCC3,13
C1=NCNc2sc3c(c21)CC[NH+]C3,13
c1nc2occc2cn1,13
c1ccc2c3c(coc2c1)CCCC3,13
C1C[NH+]CCCN1,13
C1CCC=N1,13
c1cnc2ccoc2c1,13
C1CN1,13
C1=C[C@H]2CC[C@@H]1O2,13
c1ccc2scoc2c1,13
c1nc2nc3c(cn2n1)CCC3,13
c1c2c(cc3c1OCCO3)CCC2,13
c1cn2cnnc2s1,13
c1nc2c(c[nH]1)CCC2,13
C1CC2CN[C@H](C1)C2,12
C1=C[C@@H](c2ccccc2)c2cnccc2O1,12
C1Cn2ncnc2N1,12
C1=[N+]CCC1,12
C1NC[C@@]2(CCCc3ccccc32)N1,12
c1cnc2ncc3cccn3c2c1,12
C1NC[C@H]2[C@@H]1[C@@H]1CC[C@H]2O1,12
C1CS[C@@]2(CNc3ccccc32)N1,12
C1CCC2=C(C1)CN=N2,12
C1NSc2ccccc2N1,12
C1=C[C@H](c2ccccc2)c2ccccc2O1,12
c1nncc2cncc12,12
C1CCCC2=NC=CC[C@@H]12,12
c1nc2c(c[nH]1)CCCC2,12
c1cc2c3c(c1)cccn3CCC2,12
C1NCCOc2ccccc21,12
c1ncc2cncc2n1,12
c1csc([C@H]2NCCc3sccc32)c1,12
c1nnc2c1C[NH+]CC2,12
C1NCNc2sc3c(c21)CCCC3,12
C1c2ccccc2C[C@H]2c3ccccc3CCN12,12
C=N/C,12
C1C[C@@H](c2ccccc2)c2cncnc2N1,12
c1ccc2c(c1)CSCC2,12
C1CS[C@]2(CNc3ccccc32)N1,12
C1N=CN=C2C=CS[C@@H]12,12
C1Nc2ccccc2N1,12
C1CC[C@@H](C2OCCO2)NC1,12
c1ccc2c(c1)[nH]c1cnncc12,12
c1ccc(C2=NC[NH2+]CC2)cc1,12
c1ncc2sc3ncc4c(c3c2n1)CCOC4,12
C1CC[C@]2(CCN1)CNCC[NH+]2,12
C1CCC(c2ccccc2)=NN1,12
C1CCCCO1,12
C/C=N\N,12
c1cc2c(s1)SCC2,12
c1ccc2c(c1)SN=C2N1CCCCC1,12
C1NC[C@H]2[C@H]3CC[C@H](C3)[C@@H]12,12
c1ccc2c(c1)=[NH+]CC=2C1=NNCN1,12
C1CCC(C2CCCCC2)CC1,12
c1cc2occc2cn1,12
C1NC[C@@H]2CC[NH+]3CCC[C@@]123,12
C1N=NCN1,12
C1CC2(CC[NH+]1)CC2,12
C1CCON1,11
CI,11
C1CN=C2SC(c3ccccc3)=NN2C1,11
c1ccc2c(c1)ccc1occc12,11
c1ncc2c3c(sc2n1)CNCC3,11
C1C[C@H]2C[C@@H]1CN2,11
C1NCNc2ncccc21,11
c1ccc2c(c1)NCCCO2,11
C1CCCC2=C1CNc1nonc1N2,11
c1nc2nncc2s1,11
C1=NC2=NC=N[C@@H]2C(N2CCCCC2)=N1,11
C1CC[C@H]2[NH+]CCC[C@H]2C1,11
C1NCC=C(c2ccccc2)N1,11
C1C[NH+]CCOC1,11
C1N[C@@H]2CC[C@H]1C[NH+]C2,11
c1c[nH]c[nH]n1,11
C1NC[C@H]2ON(c3ccccc3)C[C@H]12,11
C1CC[C@@]2(CCC[NH+]C2)CN1,11
c1cc[n-]c1,11
C1NC[C@@H]2[C@@H]1[C@@H]1C=C[C@H]2CC1,11
C1CC[C@H]2NCCO[C@H]2C1,11
c1coc2c3c(ccc2c1)OC[NH+]C3,11
C1C[NH+]=C2CCCCN12,11
c1ccc2nc3occc3cc2c1,11
C1CCCc2[nH]c3ccccc3c21,11
C1NC[C@@H]2[C@@H]1[C@H]1C=C[C@@H]2[C@H]2C[C@@H]12,11
c1ccc2c(c1)cnn1cnnc21,11
CCF,11
C/C=C/Cl,11
C1CSc2ncccc2N1,11
C1=CC[C@H]2C[NH+]C[C@H]2C1,11
c1cc2ccsc2n1,11
C1c2ccccc2[C@H]2SCCN12,11
C1=Nc2nncc2[C@@H](c2ccccc2)C1,11
C1CN[C@H]2CCCC[C@@H]2N1,11
C1NC[C@]2(CCCc3ccccc32)N1,11
c1ccc2nscc2c1,11
c1c[nH]nn1,11
C1CCC2(CC1)CCNC2,11
c1cnn2nccc2c1,11
c1cc2c(s1)SCCC2,11
c1ccc2c3c(oc2c1)CCCC3,11
C1C[NH+][C@@H]2CCNC[C@H]2C1,11
c1ccc2c(c1)sc1nccn12,11
c1cc2ccncc2cn1,11
C1COc2cccnc2N1,11
c1ccc([C@@H]2NCCc3c2[nH]c2ccccc32)cc1,11
C1=CNN(c2ccccc2)C1,11
C1CC2=C(C1)N=NC2,11
c1ccc2[n+]ccnc2c1,11
c1ccc2c(c1)CCC1=C2N=NC1,11
C1CCSC=N1,11
c1cc2n[nH]cn2cn1,11
C1=NC=NC2=NC=N[C@H]12,10
CCCCCO,10
c1ccc2c(c1)nc1nncn12,10
CCCCS,10
C1=[NH+]C[C@@]2(CCCCC2)N1,10
C1C[C@@H]2C[C@H]1CN2,10
c1ccc2[n-]cnc2c1,10
C1C[C@@H]2OCCN[C@@H]2CC1,10
C1CC[NH+]2CCCNC[C@H]2C1,10
c1ncn2[nH]ccc2n1,10
C1CN=C2c3ccccc3N=CN12,10
c1cn2c([nH+]1)CCC2,10
C1CC2(C1)C[C@@H]1CCO[C@@H]12,10
c1ccc([C@@H]2NCCc3sccc32)cc1,10
c1ncc2c(n1)C[NH2+]CC2,10
C1N[C@H](c2c[nH]c3ccccc23)c2ccccc21,10
C1NC2C[C@@H](N1)c1ccccc1O2,10
c1ccc2nc3c(cc2c1)CCC3,10
c1ccc2c(c1)CCC21CCNCC1,10
C1=Nc2ncnc2[C@H](c2ccccc2)C1,10
c1ccc2c(c1)SCc1cnnc1-2,10
c1nc2nc3ccncc3cn2n1,10
c1nc2ccc3ncsc3c2s1,10
C1CC[C@@H]2CNCC[C@@H]2C1,10
c1cnc2cncnc2c1,10
c1cnc2c(c1)NCCO2,10
C1NCN2CCCC[C@@H]12,10
C1CCCc2nc3ncnn3cc21,10
C1C[C@@H]2NCCO[C@@H]2C1,10
c1csc([C@@H]2NCCc3sccc32)c1,10
c1nc2ncnc2c[nH]1,10
C1=Nc2ccccc2NC1,10
C1CNOC1,10
c1noc2c1C[NH+]CC2,10
C1CN=NCN1,10
C1=C(c2ccccn2)N=NC1,10
C1=C[C@@H]2C[C@H]1CC2,10
C1CC[C@]2(CCN1)CNCCN2,10
C1CC2(CCC1)OCCO2,10
c1nnc2c3c4c(sc3ncn12)CCCC4,10
C1C[C@@H]2C[NH+]C[C@H](C1)C2,10
C1CSC2=CCC=CN12,10
c1ncc2c(n1)CCNCC2,10
C1NC[C@H]2[C@@H]1[C@H]1C=C[C@@H]2CC1,10
c1ccc2c(c1)SCc1ccsc1-2,10
c1cn2ccncc2n1,10
C1CCC([C@H]2CCCCC2)CC1,10
c1ccc2c(c1)CCC1(CCCC1)O2,10
C1=CCCC=C1,10
C1C[C@@H]2OCCN[C@H]2CC1,10
C1CC2(CC[NH+]1)CC[NH+]C2,10
C1C=CCCN1,10
c1nc2c[nH+]ccc2n1,10
C1NC[C@@]2(CCc3ccccc32)N1,10
C1Nc2ccccc2C12OCCCO2,10
c1ncc2c(n1)CC[NH2+]CC2,10
c1ccc([C@H]2NCCc3c2[nH]c2ccccc32)cc1,10
c1ccc2c(c1)ccc1ncccc12,9
C1COc2ncccc2N1,9
c1ncc2c([nH+]1)CCNC2,9
C1=NC2=NC3=C(COc4ccccc43)CN2N1,9
C#CCCCC,9
C1NCOc2ccccc21,9
c1c[nH+]c2ccsc2c1,9
c1ccc2occcc-2c1,9
C1C[C@H]2SCC=CN12,9
C1Nc2ccccc2[C@@]12CCNC2,9
C1CC[N+]CC1,9
C1NCC2(CCCCCC2)N1,9
C1CC2(CCNCC2)OC1,9
c1ccn2cc3ccsc3nc2c1,9
C1CC2=C(CN1)CN=N2,9
C1CCC2(CC1)CCNCC2,9
C1CCC2(CCCCC2)O1,9
c1ccc(C2=Nc3ncnn3[C@@H](c3ccccc3)C2)cc1,9
c1ccc2c(c1)CC[C@H]1C[C@@H]21,9
C1=C(c2ccncc2)N=NC1,9
c1nc2c(s1)CCCCC2,9
[NH-],9
c1cnc[nH]1,9
C1CC2(C1)C[C@H]1CCO[C@@H]12,9
C1CN=C2SN=CN2C1,9
C1CSC2=[N+](C1)CCN2,9
C1CCc2cccc3c2N1CC3,9
C1C2CN3CCN(C2)CC1C3,9
C1NC[C@@H]2CCC1C2,9
C1=C[C@@H](c2ccccc2)n2ccsc2=N1,9
c1ccc2c(c1)nc1n2CN=N1,9
C1NCCn2c1cc1sccc12,9
N=C=S,9
c1nc2cnoc2cn1,9
c1cnn2ccsc2n1,9
C1=CC2=CCNC[C@H]2CC1,9
C1NCC=Nc2ccccc21,9
C1CCC2(C1)OCCO2,9
c1nc2[nH]ncc2cn1,9
C1NC2(CCNCC2)Nc2ccccc21,9
c1cc2c(cn1)C[NH2+]CC2,9
c1ccc2c(c1)sc1ncccn12,9
c1ncc2nc3n(c2n1)CCCCC3,9
c1ccc2c(c1)NSc1ccccc1-2,9
C1NC[C@@H]2CNC[C@@H]12,9
C1NCN2CCCC[C@H]12,9
C1=CONC1,9
C1=CN=C2CCCC=C2C1,9
c1nnc2ncn3c(c1-2)CCCCC3,9
C1Cc2cncnc2N1,9
c1ncc2c([nH+]1)CCCCC2,9
c1nc2sc3c(c2cn1)CCNC3,9
C1[NH+]=c2ccccc2=C2SCC=C12,9
C1OCCO1,9
c1ccc2c[nH+]ccc2c1,9
C1NCCN2CCNC[C@@H]12,9
C1=CO[C@@H]2N=NC=C2C1,9
C1CCONC1,9
c1ccc2c(c1)coc1ccccc12,9
C1NCCC[C@@]12CC[NH+]C2,9
c1ccc([C@H]2NCCc3sccc32)cc1,9
C1CCCc2c1cnc1ncnn21,9
C1CCCCOC1,9
C1=N[C@H]2CSC[C@H]2N1,9
c1cn2ncnc2nn1,9
c1ccc2c(c1)CCNS2,9
C1N=[NH+]CS1,9
C1CCc2cc3ccccc3nc21,9
c1c[n+]cn1,9
C1=C(c2ccccc2)SN=C1N1CCCCC1,9
C1N[C@H]2CNC[C@H]2O1,9
C1C=NC2=C(CCCC2)C1,9
c1[nH]cc2c(n1)NCNC2,9
C1CS[C@H](c2ccccc2)c2cnnc2N1,9
C1N=CN=C2C=CS[C@H]12,9
C1NC[C@@H]2ON(c3ccccc3)C[C@@H]12,9
c1ccc2c[n+]ccc2c1,9
c1ccc2c(c1)ccc1scnc12,9
C1COC(c2cccs2)=N1,9
C1=NSC(c2ccccc2)=C1,9
c1cn2c(n1)CNCC2,9
C1C[NH+]=CN1,9
c1cc2c(s1)CCOC2,9
C1N=CN=C2N=C3CCCC=C3C[C@H]12,9
c1nnnc2sc3c(c12)CCCC3,9
C1C[C@@H]2CNC[C@H](C1)C2,9
c1ccc2nc3sccc3cc2c1,8
C1NCc2ccccc2N1,8
C=N\OC,8
C1C[C@@H]2SCC=CN12,8
c1c2c(cc3c1OCCO3)C1(CCCC1)CNC2,8
c1nc2c3ccsc3ncn2n1,8
c1coc2cnccc2c1,8
C=C\N,8
C1NCC2(CC[NH+]CC2)O1,8
C1[NH2+]C[C@H]2C[C@@H]12,8
C=N/CCC,8
C1N=CN=C2N=C3CCCC=C3C[C@@H]12,8
C1SCc2ncc3ccccc3n21,8
c1c[nH]c2cc3c(cc2c1)OCO3,8
C1CCc2cc3ccoc3cc2O1,8
CCCCC[NH3+],8
C1CC2(CCO1)CC2,8
C1C[C@@H]2C[C@H]1C[NH+]2,8
C1C=C(c2ccccc2)CCC1,8
c1cc2cnncn2c1,8
C1C=CCC1,8
C1=C[C@@H](c2ccccc2)c2cnnc2O1,8
C1=CNOC1,8
c1cc2cn3c(nc2s1)CCC3,8
C1CCCC2(CC1)CNCCO2,8
C1CN=C(c2ccccc2)c2ccccc2N1,8
c1ccc2c(c1)=[NH+][C@H]1CCCCC=21,8
c1nncc2c1CCCC2,8
c1ncc2c([nH+]1)CC[NH2+]CC2,8
C1CN=C2SCC=[N+]2C1,8
C1C[C@@H]2NCCO[C@H]2C1,8
C1C[N+]2CCC1CC2,8
C1N[C@@H]2CCC[C@H]12,8
c1ncc2c(n1)CCOC2,8
c1ccc2c(c1)NCN2,8
C1NCN2CCOC[C@H]12,8
C1=C(C2CC2)N=NC1,8
C1NCCN2[C@H](c3ccccc3)c3[nH]c4ccccc4c3C[C@H]12,8
C1CO[C@H]([C@@H]2CNCCO2)C1,8
C1CC[C@H]2CCO[C@H]2C1,8
c1ccc2snnc2c1,8
c1ccc2nc3n(cc2c1)CCCCCC3,8
C1=CC2=CCNC[C@@H]2CC1,8
C1CSC(N2CCC(c3ccccc3)=N2)=N1,8
c1noc2c1CCCCC2,8
C1NC[C@H]2C3c4ccccc4C(c4ccccc43)[C@H]12,8
c1ncc2c3c(sc2[nH]1)CCCC3,8
C1Nc2ccccc2S1,8
C1NC[C@]2(CCSC2)N1,8
C1CN=C2C=CON2C1,8
c1c[nH]c2c(c1)CCC2,8
C1CCCCCCCCCCC1,8
C1=C(c2cccs2)CCNC1,8
c1cc2cc[nH+]cc2n1,8
c1ccc2c(c1)OC1C[C@H]2n2ccsc2=N1,8
C1CC[C@H]2CCO[C@@H]2C1,8
c1ccc2c(c1)Cc1scnc1-2,8
C1Cc2ccccc2S1,8
C1NC[C@H]2CNC[C@@H]12,8
O=CO,8
C1=CC[NH+]CC1,8
C1=N[C@H]2CSC[C@@H]2N1,8
C1NC2=NC=NC[C@@H]2S1,8
C1CC(C2CCOCC2)CC[NH+]1,8
c1ccc2c(c1)sc1cnncc12,8
C1CNC=C1c1nccs1,8
C1CC2(C1)COCCN2,8
c1ccc(C2=NCNC2)cc1,8
C1[C@H]2CCC[C@@H]1CCC2,8
C1C[C@@H]2CNC[C@H]2C1,8
C1=N[C@@H]2CSC[C@@H]2S1,8
C1CN[C@H]([C@H]2CCC[NH+]2)C1,8
c1cc2ccncn2c1,8
C1NCCN2[C@@H](c3ccccc3)c3[nH]c4ccccc4c3C[C@H]12,8
C1CC2CCC1CC2,8
C1CCCC2=C1[C@@H](c1ccccc1)n1nccc1N2,8
c1ncc2c(n1)CC[NH2+]C2,8
c1cnc2[nH]ncc2n1,8
C1=NN=CC1,8
C1CCC2=[N+](CC1)CCN2,8
c1cn2ncsc2nn1,8
c1ncc2c3c(sc2n1)COCC3,8
C1Nc2ccccc2[C@]12CC[C@H]1CCCN12,8
c1ccc2c(c1)ccc1ccoc12,8
c1ccc2c(c1)occ1cnnc12,8
c1ncc2ncsc2n1,8
c1ccc2c(c1)Cc1cnnc1-2,8
c1cc2ccoc2cn1,8
c1ccc2c(c1)CC[C@]21CNCCO1,8
c1nc2nc3c(cc2cn1)CCCC3,8
C1=NN[C@@H]2NCN=C12,8
c1ncc2nnnc2[nH]1,8
C1CC[C@@H]2CNCC[C@@H]2N1,8
C1C[C@@]2(CCOC2)C[NH+]1,8
C1N=CN=C2SCC(c3cccs3)=C12,8
C1C[C@H]2COCCN2C1,8
C1NCN2CCC[C@@H]12,8
C1C[N+]2CCN1CC2,8
C1C[NH+]CC2(C1)OCCO2,8
C1CCC2(CCNCC2)OC1,8
c1ccc2c(c1)[nH]c1nncn12,8
c1ccn2cncnc2c1,8
c1cc2[nH]c3c(cn2n1)CNCC3,8
c1cc2c(nc3sccn32)s1,8
C1CO[C@H]2CNC[C@H]2N1,8
c1ccc([C@@H]2CCNc3nnnn32)cc1,8
C1CCCC2=C1[C@@H](c1ccccc1)n1nnnc1N2,7
c1ncc2cnccc2n1,7
C1CC2(CC[NH+]1)NCCO2,7
C1C[C@@H]2C[NH+]CCN2C1,7
c1nnc2n1CCN2,7
C1C[C@@H]2CNCCN2C1,7
C1Nc2ccccc2CN2CCC[C@@H]12,7
c1nc2c(s1)C[C@@H]1CCCCC1C2,7
C1NC2(CCNCC2)N=C1c1ccccc1,7
c1coc2c3c(ccc2c1)OCCC3,7
C1=Nc2ncsc2[C@@H](c2ccccc2)C1,7
c1ncc2c[nH]ccc2n1,7
C1CNC=C1c1nc2ccccc2[n+]1,7
c1cc2c(cn1)CCC2,7
C1CC2(C1)CC2,7
C1CS[C@H]2COCC[C@@H]2N1,7
c1c[nH]c2ncnn2c1,7
C1C=COCC1,7
C1CN=C(c2ccccc2)N1,7
c1ncc2c([nH+]1)CCCC2,7
C1CCC2(CC1)CC[NH+]CC2,7
C1CCCC[C@]2(CNCC2)N1,7
C1CCC=C2SCCN12,7
c1onc2c1CCCC2,7
c1ccc2c(c1)CCc1scnc1-2,7
C1NC[C@H]2C[NH2+]CCN12,7
C1CC[NH2+]CCC1,7
C1NCON1,7
SS,7
C1=N[C@@H]2CSC[C@H]2N1,7
C1CC2(CC[NH+]CC2)OC1,7
c1ccc2c(c1)cc1cnncn12,7
C1CCC2=C(C1)CCS2,7
C1=CC2=CCCC[C@@H]2CC1,7
c1cc2c(c[n+]1)CCCC2,7
C1O[C@@H]2OC[C@H]3OCO[C@@H]3[C@H]2O1,7
C1CCCC2=C1CC1=C(CCCC1)N2,7
C1=NC=NC1,7
C1CNCC2(CCCC2)N1,7
C1CO[C@@H]2CCNC[C@H]2C1,7
C1NC[C@]2(CCCNC2)O1,7
C1C[C@H]2C[C@H]3CCCCC3C[C@H]2O1,7
C1NCCN2[C@@H](c3ccccc3)c3[nH]c4ccccc4c3C[C@@H]12,7
c1ccc2c3c(c[nH]c2c1)CCCC3,7
C1Nc2ccccc2[C@]12CCNC2,7
C1c2ccccc2-c2onc3cccc1c23,7
C1NC[C@@H]2[C@H]1[C@@H]1CCC[NH+]1[C@@]21CNc2ccccc21,7
C1CC[C@@]2(CCN1)NCc1ccccc1N2,7
c1ccc2c(c1)ccc1nnnn12,7
c1cc2n(n1)CCC[NH2+]C2,7
C1=N[C@@H]2CSC[C@@H]2N1,7
C1CO[C@@H]2CC[NH+]C[C@H]2C1,7
c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,7
c1cnc2ncsc2c1,7
c1ccc2c(c1)OC1(CCCCC1)O2,7
c1cnc2c(c1)=[NH+]C[NH+]=2,7
C1=CC(c2ccccc2)=NSN1,7
C1NCc2ncncc21,7
C1CC2(C1)CNCCO2,7
CCCCCCS,7
C1Cc2ccccc2OC1,7
C1CCCc2c1cnc1nc[nH]cc21,7
CCN=[N+]=[N-],7
C=[NH+]/CC,7
C1NC[C@H]2ON(c3ccccc3)C[C@@H]12,7
C1=C(c2ccccc2)CCC1,7
c1coc2cc3oc4c(c3cc2c1)CCCC4,7
C1CNc2ccccc2O1,7
c1cc2n(c1)CCC2,7
